signal_timestamp,regime,volatility_expansion_metrics,theoretical_entry,actual_option_selected,bid,ask,spread,midpoint,paper_fill,MFE,MAE,exit_reason,expected_R,realized_R
2024-02-02 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,6.3,12.82,STOP_LOSS,-1.0,-1.13
2024-02-02 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.01,150.0,150.5,3.7,5.65,STOP_LOSS,-1.0,-1.2
2024-02-08 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,73.57,14.85,TARGET,2.0,1.97
2024-02-08 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,90.55,13.45,TARGET,2.0,1.98
2024-02-08 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.09,150.0,150.55,77.75,0.0,TARGET,2.0,1.97
2024-02-08 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,34.73,42.23,EOD_SQUAREOFF,0.12,0.1
2024-02-08 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,11.6,2.23,TARGET,2.0,1.82
2024-02-08 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,6.47,5.03,STOP_LOSS,-1.0,-1.19
2024-02-08 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,0.0,7.55,STOP_LOSS,-1.0,-1.18
2024-02-08 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.09,150.0,150.55,11.52,0.0,TARGET,2.0,1.78
2024-02-08 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,8.5,11.33,STOP_LOSS,-1.0,-1.08
2024-02-08 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,8.52,7.4,STOP_LOSS,-1.0,-1.2
2024-02-08 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,10.7,0.75,TARGET,2.0,1.82
2024-02-08 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,15.0,2.75,TARGET,2.0,1.82
2024-02-08 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.01,150.0,150.5,11.42,0.0,TARGET,2.0,1.8
2024-02-08 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,21.32,2.95,TARGET,2.0,1.89
2024-02-08 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.85,150.0,150.42,23.7,0.98,TARGET,2.0,1.93
2024-02-08 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.89,150.0,150.44,31.33,8.52,EOD_SQUAREOFF,0.12,0.08
2024-02-08 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,25.8,8.3,EOD_SQUAREOFF,-0.21,-0.27
2024-02-14 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,54.15,22.5,TARGET,2.0,1.96
2024-02-14 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.95,150.0,150.47,3.0,26.18,STOP_LOSS,-1.0,-1.04
2024-02-14 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,22.73,6.7,TARGET,2.0,1.89
2024-02-14 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,20.38,0.0,TARGET,2.0,1.91
2024-02-14 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,41.88,11.07,TARGET,2.0,1.95
2024-02-14 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,5.47,5.2,STOP_LOSS,-1.0,-1.17
2024-02-14 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,14.95,14.27,STOP_LOSS,-1.0,-1.07
2024-02-14 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.45,150.55,1.09,150.0,150.55,0.0,6.68,STOP_LOSS,-1.0,-1.19
2024-02-14 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.85,150.0,150.42,0.0,10.52,STOP_LOSS,-1.0,-1.17
2024-02-14 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,0.99,150.0,150.5,29.33,6.88,TARGET,2.0,1.93
2024-02-14 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.05,150.0,150.53,15.95,0.0,TARGET,2.0,1.85
2024-02-14 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.91,150.0,150.45,61.9,0.0,TARGET,2.0,1.97
2024-02-14 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.03,150.0,150.52,39.45,1.85,TARGET,2.0,1.95
2024-02-22 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,14.92,0.0,TARGET,2.0,1.86
2024-02-22 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.88,150.0,150.44,5.78,10.7,STOP_LOSS,-1.0,-1.11
2024-02-22 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.89,150.0,150.44,10.03,0.0,TARGET,2.0,1.82
2024-02-22 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,3.92,21.12,STOP_LOSS,-1.0,-1.05
2024-02-22 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.6,150.4,0.8,150.0,150.4,11.85,2.3,TARGET,2.0,1.84
2024-02-22 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,5.18,9.57,STOP_LOSS,-1.0,-1.1
2024-02-28 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.83,150.0,150.42,62.47,12.18,EOD_SQUAREOFF,0.87,0.86
2024-02-28 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,0.0,9.15,STOP_LOSS,-1.0,-1.15
2024-02-28 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,33.22,4.38,TARGET,2.0,1.94
2024-02-28 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,42.05,15.78,TARGET,2.0,1.96
2024-02-28 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,10.05,2.43,TARGET,2.0,1.83
2024-02-28 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.87,150.0,150.43,2.75,7.75,STOP_LOSS,-1.0,-1.17
2024-02-28 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,12.73,4.12,TARGET,2.0,1.81
2024-02-28 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,11.07,0.0,TARGET,2.0,1.81
2024-02-28 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.95,150.0,150.48,20.62,35.05,EOD_SQUAREOFF,0.5,0.47
2024-02-28 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,0.0,24.6,STOP_LOSS,-1.0,-1.04
2024-02-28 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,4.73,9.2,STOP_LOSS,-1.0,-1.18
2024-02-28 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.95,150.0,150.47,10.75,10.07,STOP_LOSS,-1.0,-1.1
2024-02-28 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.95,150.0,150.48,1.52,8.53,STOP_LOSS,-1.0,-1.19
2024-02-28 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,11.47,0.0,TARGET,2.0,1.82
2024-02-28 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.03,150.0,150.51,19.4,0.15,TARGET,2.0,1.85
2024-03-01 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,40.15,12.0,TARGET,2.0,1.93
2024-03-01 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,5.45,10.6,STOP_LOSS,-1.0,-1.12
2024-03-01 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.81,150.0,150.41,43.45,0.0,TARGET,2.0,1.95
2024-03-01 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.86,150.0,150.43,30.62,3.95,TARGET,2.0,1.94
2024-03-01 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.87,150.0,150.44,36.98,5.57,EOD_SQUAREOFF,1.29,1.26
2024-03-01 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.87,150.0,150.44,5.3,5.48,STOP_LOSS,-1.0,-1.17
2024-03-01 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.91,150.0,150.45,18.83,4.85,TARGET,2.0,1.9
2024-03-01 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,14.65,5.15,TARGET,2.0,1.86
2024-03-01 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.01,150.0,150.5,0.0,9.58,STOP_LOSS,-1.0,-1.11
2024-03-01 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,9.28,9.35,STOP_LOSS,-1.0,-1.12
2024-03-01 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,10.9,2.62,TARGET,2.0,1.78
2024-03-01 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,19.73,5.7,EOD_SQUAREOFF,0.91,0.85
2024-03-01 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.87,150.0,150.44,13.02,2.23,TARGET,2.0,1.86
2024-03-01 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,10.7,4.23,TARGET,2.0,1.79
2024-03-01 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.86,150.0,150.43,11.73,7.1,EOD_SQUAREOFF,0.67,0.57
2024-03-01 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.95,150.0,150.48,2.4,7.98,STOP_LOSS,-1.0,-1.14
2024-03-13 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,49.25,0.0,TARGET,2.0,1.96
2024-03-13 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,40.8,6.12,TARGET,2.0,1.95
2024-03-13 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.87,150.0,150.43,68.85,0.0,TARGET,2.0,1.97
2024-03-13 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,46.73,0.55,TARGET,2.0,1.96
2024-03-13 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,28.88,8.73,TARGET,2.0,1.92
2024-03-13 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.85,150.0,150.43,61.12,22.7,TARGET,2.0,1.97
2024-03-13 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,14.7,0.0,TARGET,2.0,1.84
2024-03-13 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.89,150.0,150.45,6.73,10.15,STOP_LOSS,-1.0,-1.09
2024-03-13 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,14.2,1.38,TARGET,2.0,1.82
2024-03-13 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,21.28,0.0,TARGET,2.0,1.89
2024-03-13 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.97,150.0,150.49,0.0,10.08,STOP_LOSS,-1.0,-1.17
2024-03-13 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.45,150.55,1.09,150.0,150.55,54.27,0.0,TARGET,2.0,1.96
2024-03-13 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.89,150.0,150.44,18.4,2.6,TARGET,2.0,1.88
2024-03-13 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.03,150.0,150.52,48.02,23.67,EOD_SQUAREOFF,0.18,0.14
2024-03-13 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,28.0,33.97,STOP_LOSS,-1.0,-1.05
2024-03-28 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,76.3,16.83,TARGET,2.0,1.98
2024-03-28 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,10.12,0.0,TARGET,2.0,1.82
2024-03-28 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.93,150.0,150.47,0.0,11.22,STOP_LOSS,-1.0,-1.09
2024-03-28 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,0.65,24.0,STOP_LOSS,-1.0,-1.08
2024-03-28 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.96,150.0,150.48,5.22,19.43,STOP_LOSS,-1.0,-1.19
2024-03-28 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,12.48,3.6,TARGET,2.0,1.85
2024-03-28 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,11.82,3.33,TARGET,2.0,1.78
2024-03-28 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,34.32,2.48,TARGET,2.0,1.93
2024-03-28 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,51.17,40.38,STOP_LOSS,-1.0,-1.03
2024-03-28 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,10.65,3.65,TARGET,2.0,1.79
2024-03-28 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.87,150.0,150.44,15.93,1.92,TARGET,2.0,1.85
2024-03-28 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.45,150.55,1.09,150.0,150.55,14.68,3.17,TARGET,2.0,1.78
2024-03-28 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,12.55,1.5,TARGET,2.0,1.83
2024-03-28 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,20.42,3.85,TARGET,2.0,1.9
2024-03-28 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.01,150.0,150.51,23.98,21.48,STOP_LOSS,-1.0,-1.05
2024-03-28 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,14.52,14.33,STOP_LOSS,-1.0,-1.08
2024-04-04 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.97,150.0,150.49,0.0,38.27,STOP_LOSS,-1.0,-1.03
2024-04-04 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,12.5,32.3,STOP_LOSS,-1.0,-1.03
2024-04-18 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,21.4,58.4,STOP_LOSS,-1.0,-1.02
2024-04-18 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,13.62,4.38,TARGET,2.0,1.79
2024-04-18 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.89,150.0,150.45,19.7,5.3,TARGET,2.0,1.9
2024-04-18 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,11.25,68.55,STOP_LOSS,-1.0,-1.05
2024-04-18 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.97,150.0,150.48,11.8,0.0,TARGET,2.0,1.81
2024-04-18 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,2.27,12.85,STOP_LOSS,-1.0,-1.09
2024-04-18 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.6,150.4,0.81,150.0,150.4,0.33,6.97,STOP_LOSS,-1.0,-1.12
2024-04-18 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,2.3,8.12,STOP_LOSS,-1.0,-1.17
2024-04-18 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,7.18,62.07,STOP_LOSS,-1.0,-1.22
2024-04-18 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,87.55,53.33,EOD_SQUAREOFF,1.02,1.01
2024-04-18 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,66.15,38.65,EOD_SQUAREOFF,0.86,0.85
2024-04-18 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.01,150.0,150.51,4.08,12.17,STOP_LOSS,-1.0,-1.1
2024-04-18 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.88,150.0,150.44,0.0,15.52,STOP_LOSS,-1.0,-1.07
2024-04-18 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,37.75,3.9,TARGET,2.0,1.94
2024-04-19 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.96,150.0,150.48,1.85,11.75,STOP_LOSS,-1.0,-1.09
2024-04-19 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.86,150.0,150.43,52.17,8.02,TARGET,2.0,1.96
2024-04-19 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,32.3,14.05,TARGET,2.0,1.93
2024-04-19 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,6.32,8.33,STOP_LOSS,-1.0,-1.1
2024-04-19 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.03,150.0,150.51,41.05,3.52,TARGET,2.0,1.94
2024-04-19 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,41.92,0.23,TARGET,2.0,1.96
2024-04-19 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.45,150.55,1.09,150.0,150.55,59.43,8.05,TARGET,2.0,1.96
2024-04-19 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,35.8,16.65,TARGET,2.0,1.94
2024-04-19 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,0.0,9.48,STOP_LOSS,-1.0,-1.11
2024-04-19 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.81,150.0,150.41,5.07,16.48,STOP_LOSS,-1.0,-1.05
2024-04-19 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.01,150.0,150.51,21.73,1.48,TARGET,2.0,1.88
2024-04-19 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,19.15,20.33,EOD_SQUAREOFF,0.16,0.15
2024-04-19 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,5.35,11.25,STOP_LOSS,-1.0,-1.1
2024-04-19 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,14.7,15.8,STOP_LOSS,-1.0,-1.11
2024-04-25 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.86,150.0,150.43,10.67,57.23,STOP_LOSS,-1.0,-1.03
2024-04-25 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.85,150.0,150.42,4.57,5.23,STOP_LOSS,-1.0,-1.17
2024-04-25 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,0.02,8.55,STOP_LOSS,-1.0,-1.2
2024-04-25 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,80.33,26.57,TARGET,2.0,1.97
2024-04-25 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.93,150.0,150.46,2.75,6.95,STOP_LOSS,-1.0,-1.14
2024-04-25 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,0.99,150.0,150.5,40.62,0.0,TARGET,2.0,1.95
2024-04-25 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,42.8,12.0,TARGET,2.0,1.95
2024-04-25 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,2.45,11.57,STOP_LOSS,-1.0,-1.2
2024-04-25 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.45,150.55,1.1,150.0,150.55,58.1,0.0,TARGET,2.0,1.96
2024-04-25 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,21.25,1.6,TARGET,2.0,1.85
2024-04-25 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,24.77,5.43,EOD_SQUAREOFF,-0.12,-0.14
2024-04-25 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,16.77,13.43,STOP_LOSS,-1.0,-1.08
2024-05-03 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,97.82,7.05,TARGET,2.0,1.98
2024-05-03 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.85,150.0,150.42,54.25,15.8,TARGET,2.0,1.97
2024-05-03 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.81,150.0,150.41,64.15,12.42,TARGET,2.0,1.97
2024-05-03 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,36.1,6.98,TARGET,2.0,1.95
2024-05-03 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.95,150.0,150.47,16.73,0.4,TARGET,2.0,1.86
2024-05-03 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,69.3,5.27,TARGET,2.0,1.98
2024-05-03 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.89,150.0,150.45,27.25,16.48,STOP_LOSS,-1.0,-1.06
2024-05-03 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,4.55,17.3,STOP_LOSS,-1.0,-1.06
2024-05-03 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.95,150.0,150.47,0.0,15.65,STOP_LOSS,-1.0,-1.07
2024-05-03 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.83,150.0,150.42,4.1,14.7,STOP_LOSS,-1.0,-1.1
2024-05-03 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,13.27,3.33,TARGET,2.0,1.83
2024-05-03 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,31.8,42.57,EOD_SQUAREOFF,-0.6,-0.61
2024-05-03 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.95,150.0,150.47,8.35,14.23,STOP_LOSS,-1.0,-1.12
2024-05-03 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.02,150.0,150.51,10.08,1.62,TARGET,2.0,1.8
